OBS:      53279.0     y      md      73046.6    1168.75    15.3410    0.0160000
OBS:      53280.0     y      md      70145.6    1122.33    15.3850    0.0160000
OBS:      53281.0     y      md      68801.9    1100.83    15.4060    0.0160000
OBS:      53282.0     y      md      68801.9    1100.83    15.4060    0.0160000
OBS:      53287.0     y      md      49068.2    785.091    15.7730    0.0160000
OBS:      53288.0     y      md      45498.9    727.982    15.8550    0.0160000
OBS:      53289.1     y      md      40963.8    655.421    15.9690    0.0160000
OBS:      53290.0     y      md      37497.3    599.957    16.0650    0.0160000
OBS:      53291.0     y      md      33791.0    540.655    16.1780    0.0160000
OBS:      53292.0     y      md      30450.9    487.214    16.2910    0.0160000
OBS:      53294.0     y      md      24389.4    390.230    16.5320    0.0160000
OBS:      53295.0     y      md      22120.8    376.053    16.6380    0.0170000
OBS:      53298.0     y      md      16519.6    264.314    16.9550    0.0160000
OBS:      53300.0     y      md      13905.9    236.401    17.1420    0.0170000
OBS:      53301.0     y      md      12787.9    217.395    17.2330    0.0170000
OBS:      53302.0     y      md      11555.8    196.449    17.3430    0.0170000
OBS:      53303.0     y      md      10954.7    186.230    17.4010    0.0170000
OBS:      53304.0     y      md      10092.5    171.573    17.4900    0.0170000
OBS:      53305.0     y      md      9349.75    158.946    17.5730    0.0170000
OBS:      53307.0     y      md      8566.44    145.629    17.6680    0.0170000
OBS:      53308.0     y      md      7776.78    124.428    17.7730    0.0160000
OBS:      53309.0     y      md      7392.65    125.675    17.8280    0.0170000
OBS:      53310.0     y      md      7085.98    113.376    17.8740    0.0160000
OBS:      53311.0     y      md      6810.83    115.784    17.9170    0.0170000
OBS:      53312.0     y      md      6432.80    102.925    17.9790    0.0160000
OBS:      53321.0     y      md      5021.12    80.3379    18.2480    0.0160000
OBS:      53329.0     y      md      4643.01    88.2173    18.3330    0.0190000
OBS:      53341.0     y      md      3627.44    97.9409    18.6010    0.0270000
OBS:      53266.0     z      md      13206.9    211.310    17.1980    0.0160000
OBS:      53267.0     z      md      18603.7    297.660    16.8260    0.0160000
OBS:      53268.0     z      md      24728.6    395.658    16.5170    0.0160000
OBS:      53271.0     z      md      45962.1    735.394    15.8440    0.0160000
OBS:      53272.0     z      md      52143.5    834.296    15.7070    0.0160000
OBS:      53273.0     z      md      57969.6    927.514    15.5920    0.0160000
OBS:      53274.0     z      md      62574.9    1001.20    15.5090    0.0160000
OBS:      53275.0     z      md      66191.2    1125.25    15.4480    0.0170000
OBS:      53276.1     z      md      69759.0    1116.14    15.3910    0.0160000
OBS:      53277.0     z      md      70990.5    1135.85    15.3720    0.0160000
OBS:      53278.0     z      md      72845.1    1165.52    15.3440    0.0160000
OBS:      53279.0     z      md      74267.7    1188.28    15.3230    0.0160000
OBS:      53280.0     z      md      74748.1    1195.97    15.3160    0.0160000
OBS:      53281.0     z      md      74541.8    1192.67    15.3190    0.0160000
OBS:      53282.0     z      md      74404.7    1190.47    15.3210    0.0160000
OBS:      53287.0     z      md      60145.1    962.321    15.5520    0.0160000
OBS:      53288.0     z      md      56859.1    909.746    15.6130    0.0160000
OBS:      53289.1     z      md      53259.8    852.158    15.6840    0.0160000
OBS:      53290.0     z      md      50816.0    813.056    15.7350    0.0160000
OBS:      53291.0     z      md      48618.3    777.893    15.7830    0.0160000
OBS:      53292.0     z      md      46859.8    749.756    15.8230    0.0160000
OBS:      53294.0     z      md      44014.9    748.254    15.8910    0.0170000
OBS:      53295.0     z      md      42736.6    683.785    15.9230    0.0160000
OBS:      53298.0     z      md      39192.2    627.076    16.0170    0.0160000
OBS:      53300.0     z      md      36441.8    619.510    16.0960    0.0170000
OBS:      53301.0     z      md      34962.3    559.396    16.1410    0.0160000
OBS:      53302.0     z      md      33512.0    536.191    16.1870    0.0160000
OBS:      53303.0     z      md      31535.5    504.568    16.2530    0.0160000
OBS:      53304.0     z      md      30005.5    510.093    16.3070    0.0170000
OBS:      53305.0     z      md      28183.8    450.942    16.3750    0.0160000
OBS:      53307.0     z      md      24366.9    389.870    16.5330    0.0160000
OBS:      53308.0     z      md      22636.0    362.176    16.6130    0.0160000
OBS:      53309.0     z      md      21105.7    337.692    16.6890    0.0160000
OBS:      53310.0     z      md      19806.2    316.898    16.7580    0.0160000
OBS:      53311.0     z      md      18586.6    297.386    16.8270    0.0160000
OBS:      53312.0     z      md      17603.5    281.657    16.8860    0.0160000
OBS:      53321.0     z      md      12325.4    197.206    17.2730    0.0160000
OBS:      53329.0     z      md      9736.44    155.783    17.5290    0.0160000
OBS:      53341.0     z      md      6817.10    109.074    17.9160    0.0160000
OBS:      53266.0     A      md      11334.4    181.351    17.3640    0.0160000
OBS:      53267.0     A      md      16158.5    258.536    16.9790    0.0160000
OBS:      53268.0     A      md      21857.5    349.720    16.6510    0.0160000
OBS:      53271.0     A      md      39264.5    667.497    16.0150    0.0170000
OBS:      53272.0     A      md      43853.0    701.649    15.8950    0.0160000
OBS:      53273.0     A      md      48039.7    768.635    15.7960    0.0160000
OBS:      53274.0     A      md      50072.6    851.233    15.7510    0.0170000
OBS:      53275.0     A      md      51522.9    875.889    15.7200    0.0170000
OBS:      53276.1     A      md      51570.3    825.125    15.7190    0.0160000
OBS:      53277.0     A      md      50026.5    800.424    15.7520    0.0160000
OBS:      53278.0     A      md      48395.0    774.319    15.7880    0.0160000
OBS:      53279.0     A      md      47076.1    753.217    15.8180    0.0160000
OBS:      53280.0     A      md      46089.3    783.519    15.8410    0.0170000
OBS:      53281.0     A      md      45540.7    774.193    15.8540    0.0170000
OBS:      53282.0     A      md      44504.1    712.066    15.8790    0.0160000
OBS:      53287.0     A      md      35579.5    569.273    16.1220    0.0160000
OBS:      53288.0     A      md      33759.8    573.917    16.1790    0.0170000
OBS:      53289.1     A      md      32628.7    554.689    16.2160    0.0170000
OBS:      53290.0     A      md      31798.0    508.769    16.2440    0.0160000
OBS:      53291.0     A      md      31768.7    540.068    16.2450    0.0170000
OBS:      53292.0     A      md      32121.8    513.949    16.2330    0.0160000
OBS:      53294.0     A      md      33113.1    562.923    16.2000    0.0170000
OBS:      53295.0     A      md      33266.0    532.256    16.1950    0.0160000
OBS:      53298.0     A      md      33666.7    538.667    16.1820    0.0160000
OBS:      53300.0     A      md      33235.3    565.001    16.1960    0.0170000
OBS:      53301.0     A      md      32568.6    553.667    16.2180    0.0170000
OBS:      53302.0     A      md      31974.2    543.562    16.2380    0.0170000
OBS:      53303.0     A      md      31681.1    506.898    16.2480    0.0160000
OBS:      53304.0     A      md      31681.1    538.579    16.2480    0.0170000
OBS:      53305.0     A      md      29457.8    471.325    16.3270    0.0160000
OBS:      53307.0     A      md      26351.2    447.970    16.4480    0.0170000
OBS:      53308.0     A      md      24366.9    414.237    16.5330    0.0170000
OBS:      53309.0     A      md      22407.8    380.933    16.6240    0.0170000
OBS:      53310.0     A      md      20835.3    354.201    16.7030    0.0170000
OBS:      53311.0     A      md      19462.6    330.863    16.7770    0.0170000
OBS:      53312.0     A      md      18163.5    308.780    16.8520    0.0170000
OBS:      53321.0     A      md      12033.7    192.540    17.2990    0.0160000
OBS:      53329.0     A      md      9019.87    144.318    17.6120    0.0160000
OBS:      53341.0     A      md      6031.15    162.841    18.0490    0.0270000
END_PHOTOMETRY:
END:
